sim_id,cell_id,total_time,input_substrate_k,input_mpool,input_cpool,input_maxpoly,output__aflow,output__traction,output__rmc,output__module num,FILE
231,5,21600,4.89875,3649,82,266.421,119.096,38.4747,1.2324,4.93548,
2316,0,21600,179.539,344,290,150.943,79.6262,87.8518,1.2904,4.3871,
2316,1,21600,179.539,344,290,150.943,84.5694,90.2364,1.54382,4.58065,
2316,2,21600,179.539,344,290,150.943,81.9962,98.4513,4.01486,4.70968,
2316,3,21600,179.539,344,290,150.943,84.1019,94.8933,1.07314,5.25806,
2316,4,21600,179.539,344,290,150.943,81.6439,92.15,3.10212,4.64516,
2316,5,21600,179.539,344,290,150.943,82.6199,91.1038,1.13083,4.6129,
2316,6,21600,179.539,344,290,150.943,78.7063,73.0341,1.32988,3.6129,
2316,7,21600.1,179.539,344,290,150.943,81.4481,103.688,1.23761,5.35484,
2316,8,21600,179.539,344,290,150.943,84.89,82.6404,10.2475,3.87097,
2316,9,21600,179.539,344,290,150.943,84.8702,103.7,0.684823,6.16129,
231,6,21600,4.89875,3649,82,266.421,119.199,31.5469,3.47096,3.67742,
2317,0,21600,79.3541,235,258,268.628,41.2674,77.5868,2.48188,2.83871,
2317,1,21600,79.3541,235,258,268.628,52.2605,97.4419,1.08087,4.25806,
2317,2,21600,79.3541,235,258,268.628,53.3269,91.5081,0.920417,3.58065,
2317,3,21600,79.3541,235,258,268.628,58.2263,94.5037,2.77978,4.41935,
2317,4,21600,79.3541,235,258,268.628,52.0984,86.4963,0.322145,3.09677,
2317,5,21600,79.3541,235,258,268.628,58.2912,96.1773,2.0569,4.48387,
2317,6,21600,79.3541,235,258,268.628,62.0748,64.0049,4.67487,2.22581,
2317,7,21600,79.3541,235,258,268.628,63.3619,64.707,6.34366,2.45161,
2317,8,21600,79.3541,235,258,268.628,45.0383,108.841,1.71081,4.29032,
2317,9,21600,79.3541,235,258,268.628,41.2476,66.1689,0.282336,2.67742,
231,7,21600,4.89875,3649,82,266.421,118.973,31.1203,3.61348,4.45161,
2318,0,21600,1.96409,1002,539,156.61,91.9145,185.439,0.910388,5.45161,
2318,1,21600,1.96409,1002,539,156.61,92.2481,198.336,1.7123,6.19355,
2318,2,21600,1.96409,1002,539,156.61,97.7037,172.35,2.00626,6.35484,
2318,3,21600,1.96409,1002,539,156.61,98.9957,178.167,2.70122,6.6129,
2318,4,21600,1.96409,1002,539,156.61,89.8201,205.945,0.952962,5.93548,
2318,5,21600,1.96409,1002,539,156.61,92.232,183.527,1.14748,5.74194,
2318,6,21600,1.96409,1002,539,156.61,98.1485,160.901,1.48061,6.03226,
2318,7,21600,1.96409,1002,539,156.61,95.8094,179.535,1.46092,6.41935,
2318,8,21600,1.96409,1002,539,156.61,95.3068,188.331,1.69002,6.54839,
2318,9,21600,1.96409,1002,539,156.61,95.128,174.52,1.74467,5.51613,
231,8,21600,4.89875,3649,82,266.421,118.954,38.4511,1.6244,4.03226,
2319,0,21600,82.0504,547,278,126.74,97.7915,92.783,1.19037,5.03226,
2319,1,21600,82.0504,547,278,126.74,100.221,82.5614,1.83902,5.3871,
2319,2,21600,82.0504,547,278,126.74,103.737,81.2371,0.970741,5.12903,
2319,3,21600,82.0504,547,278,126.74,101.374,96.2302,0.841204,7,
2319,4,21600,82.0504,547,278,126.74,98.1922,99.2009,0.755349,6.35484,
2319,5,21600,82.0504,547,278,126.74,98.8434,94.2608,1.42429,5.48387,
2319,6,21600,82.0504,547,278,126.74,99.3714,99.0866,0.509724,6.35484,
2319,7,21600,82.0504,547,278,126.74,98.7894,104.097,0.815885,6.83871,
2319,8,21600,82.0504,547,278,126.74,103.332,93.1211,3.738,5.96774,
2319,9,21600,82.0504,547,278,126.74,104.079,75.6805,1.83139,5.58065,
231,9,21600,4.89875,3649,82,266.421,118.739,45.4607,4.07447,5.19355,
23,1,21600,6.11499,699,75,105.035,114.796,63.0958,0.125847,13.5484,
2320,0,21600,1.42178,5514,271,142.274,118.023,134.339,0.242884,11.4839,
2320,1,21600,1.42178,5514,271,142.274,118.28,127.813,0.33136,12.1613,
2320,2,21600,1.42178,5514,271,142.274,117.879,141.07,0.305977,12.7097,
2320,3,21600,1.42178,5514,271,142.274,118.124,132.742,0.485659,12.3548,
2320,4,21600,1.42178,5514,271,142.274,117.847,132.645,0.390303,11.1935,
2320,5,21600,1.42178,5514,271,142.274,118.046,132.023,0.568281,11.3226,
2320,6,21600,1.42178,5514,271,142.274,118.021,138.959,0.184503,11.3548,
2320,7,21600,1.42178,5514,271,142.274,117.776,137.174,0.344865,11.3548,
2320,8,21600,1.42178,5514,271,142.274,118.095,139.005,0.144667,13.4194,
2320,9,21600,1.42178,5514,271,142.274,118.005,137.591,0.214679,12.0323,
232,0,21600,22.7449,1685,83,286.806,117.903,31.0272,3.87813,4.32258,
2321,0,21600,3.24979,8409,583,315.775,117.785,114.617,6.19928,3.41935,
2321,1,21600,3.24979,8409,583,315.775,117.947,135.308,4.69962,3.87097,
2321,2,21600,3.24979,8409,583,315.775,118.064,114.342,16.2686,3.58065,
2321,3,21600,3.24979,8409,583,315.775,117.41,134.991,20.7539,3.64516,
2321,4,21600,3.24979,8409,583,315.775,117.781,123.548,18.9402,3.77419,
2321,5,21600,3.24979,8409,583,315.775,117.329,122.563,16.9638,3.29032,
2321,6,21600,3.24979,8409,583,315.775,117.629,104.079,17.4626,3.35484,
2321,7,21600,3.24979,8409,583,315.775,117.751,129.484,17.3054,4.25806,
2321,8,21600,3.24979,8409,583,315.775,117.751,123.187,11.5587,3.54839,
2321,9,21600,3.24979,8409,583,315.775,117.663,114.154,17.3189,3.3871,
232,1,21600.1,22.7449,1685,83,286.806,118.551,37.0141,0.98145,3.03226,
2322,0,21600,3.52182,6107,580,153.559,117.197,157.277,5.44055,5.80645,
2322,1,21600,3.52182,6107,580,153.559,116.445,176.81,2.94905,5.70968,
2322,2,21600,3.52182,6107,580,153.559,116.956,173.737,3.0007,6,
2322,3,21600,3.52182,6107,580,153.559,117.023,155.179,5.88383,5.83871,
2322,4,21600,3.52182,6107,580,153.559,116.24,182.508,0.836101,6.16129,
2322,5,21600,3.52182,6107,580,153.559,116.855,163.663,0.466617,6.16129,
2322,6,21600,3.52182,6107,580,153.559,117.086,162.566,2.86844,6.03226,
2322,7,21600,3.52182,6107,580,153.559,116.802,162.017,2.79435,5.25806,
2322,8,21600,3.52182,6107,580,153.559,117.091,163.071,2.88877,5.64516,
2322,9,21600,3.52182,6107,580,153.559,116.096,194.938,1.49553,6.35484,
232,2,21600,22.7449,1685,83,286.806,117.816,41.1222,2.7278,3.77419,
2323,0,21600,11.3303,1642,206,109.597,115.348,95.3684,1.74689,9.87097,
2323,1,21600,11.3303,1642,206,109.597,114.681,102.375,0.28144,9.90323,
2323,2,21600,11.3303,1642,206,109.597,115.091,96.304,0.450084,10.0968,
2323,3,21600,11.3303,1642,206,109.597,116.303,84.7876,0.226235,10.5161,
2323,4,21600,11.3303,1642,206,109.597,115.321,96.6867,1.19109,9.67742,
2323,5,21600,11.3303,1642,206,109.597,115.267,92.9762,0.867103,9.67742,
2323,6,21600,11.3303,1642,206,109.597,115.046,95.9301,1.31828,10.4839,
2323,7,21600,11.3303,1642,206,109.597,115.299,87.9152,0.253251,9.45161,
2323,8,21600,11.3303,1642,206,109.597,114.928,95.0847,0.222531,9.41935,
2323,9,21600,11.3303,1642,206,109.597,115.132,102.69,0.221729,10.2903,
232,3,21600,22.7449,1685,83,286.806,118.305,35.2277,1.92192,3.74194,
2324,0,21600,0.298418,3605,266,134.389,115.432,199.996,0.0526704,19.9677,
2324,1,21600,0.298418,3605,266,134.389,115.251,206.076,0.217607,20.1935,
2324,2,21600,0.298418,3605,266,134.389,114.98,223.662,0.121199,20.8387,
2324,3,21600,0.298418,3605,266,134.389,115.486,203.417,0.19969,20.3226,
2324,4,21600,0.298418,3605,266,134.389,115.413,204.587,0.136534,20.129,
2324,5,21600,0.298418,3605,266,134.389,115.509,199.805,0.135591,20.0645,
2324,6,21600,0.298418,3605,266,134.389,115.42,205.381,0.147568,20.0968,
2324,7,21600,0.298418,3605,266,134.389,115.211,213.847,0.129018,20.4516,
2324,8,21600,0.298418,3605,266,134.389,115.432,197.954,0.204214,19.8065,
2324,9,21600,0.298418,3605,266,134.389,115.253,214.011,0.130431,20.8387,
232,4,21600.1,22.7449,1685,83,286.806,117.765,36.5413,2.03049,3.48387,
2325,0,21600,82.3404,2894,262,284.799,117.399,80.9515,2.65976,4.22581,
2325,1,21600,82.3404,2894,262,284.799,117.346,69.1378,5.82683,4.25806,
2325,2,21600,82.3404,2894,262,284.799,117.359,61.8499,8.40163,3.90323,
2325,3,21600,82.3404,2894,262,284.799,117.743,57.3087,4.63849,3.3871,
2325,4,21600,82.3404,2894,262,284.799,117.453,65.756,5.98782,3.48387,
2325,5,21600,82.3404,2894,262,284.799,116.91,76.5848,4.94205,4.16129,
2325,6,21600,82.3404,2894,262,284.799,116.848,79.7886,9.82368,4.16129,
2325,7,21600.1,82.3404,2894,262,284.799,117.784,52.0328,2.81854,3.16129,
2325,8,21600,82.3404,2894,262,284.799,117.006,66.6768,27.6487,3.54839,
2325,9,21600,82.3404,2894,262,284.799,118.072,68.9747,8.66264,3.58065,
232,5,21600,22.7449,1685,83,286.806,118.071,34.6064,2.74148,3.90323,
2326,0,21600,125.745,732,481,170.427,96.0533,137.902,2.88778,5.32258,
2326,1,21600,125.745,732,481,170.427,101.629,87.8896,1.55596,3.58065,
2326,2,21600,125.745,732,481,170.427,99.6511,117.737,4.89099,4.51613,
2326,3,21600,125.745,732,481,170.427,97.9427,126.524,1.175,5.16129,
2326,4,21600,125.745,732,481,170.427,96.33,134.349,1.58657,5.51613,
2326,5,21600,125.745,732,481,170.427,101.702,110.921,2.1871,4.29032,
2326,6,21600,125.745,732,481,170.427,92.815,159.631,0.328772,5.64516,
2326,7,21600,125.745,732,481,170.427,95.0392,143.298,3.62353,5.16129,
2326,8,21600,125.745,732,481,170.427,99.3599,121.532,4.08312,4.41935,
2326,9,21600,125.745,732,481,170.427,95.9072,117.202,1.12639,4.54839,
232,6,21600,22.7449,1685,83,286.806,118.058,39.2303,3.90337,3.74194,
2327,0,21600,10.955,5292,230,112.734,118.517,102.324,0.582593,9.32258,
2327,1,21600,10.955,5292,230,112.734,118.397,107.722,0.806334,9.03226,
2327,2,21600,10.955,5292,230,112.734,118.247,111.75,0.788085,9.80645,
2327,3,21600,10.955,5292,230,112.734,118.327,105.661,0.614204,9.35484,
2327,4,21600,10.955,5292,230,112.734,118.384,106.133,0.484718,8.77419,
2327,5,21600,10.955,5292,230,112.734,118.322,110.927,0.575509,10.0968,
2327,6,21600,10.955,5292,230,112.734,118.368,108.848,0.79682,9.45161,
2327,7,21600,10.955,5292,230,112.734,118.222,105.363,0.479778,8.74194,
2327,8,21600,10.955,5292,230,112.734,118.615,96.2103,0.375923,9.48387,
2327,9,21600,10.955,5292,230,112.734,118.56,103.116,0.285163,9.83871,
232,7,21600,22.7449,1685,83,286.806,117.538,37.1635,1.96245,3.67742,
2328,0,21600,4.29557,1218,656,393.876,103.006,98.3036,17.5226,2.74194,
2328,1,21600,4.29557,1218,656,393.876,100.753,123.76,19.9282,3.22581,
2328,2,21600,4.29557,1218,656,393.876,109.522,67.2043,33.5239,2.51613,
2328,3,21600,4.29557,1218,656,393.876,102.961,116.09,82.5501,3.06452,
2328,4,21600,4.29557,1218,656,393.876,97.8517,152.428,4.96086,3.58065,
2328,5,21600,4.29557,1218,656,393.876,103.846,102.837,11.2084,3,
2328,6,21600,4.29557,1218,656,393.876,103.515,98.0097,11.43,2.6129,
2328,7,21600,4.29557,1218,656,393.876,102.982,125.109,6.52093,3.25806,
2328,8,21600.1,4.29557,1218,656,393.876,102.753,102.815,6.72248,2.67742,
2328,9,21600,4.29557,1218,656,393.876,100.261,142.222,19.7701,3.51613,
232,8,21600.1,22.7449,1685,83,286.806,118.327,34.8058,2.3253,3.87097,
2329,0,21600,2.26573,154,321,283.469,0.453038,206.681,5.42729E-05,10,
2329,1,21600,2.26573,154,321,283.469,0.439503,171.933,0.00410154,7,
2329,2,21600,2.26573,154,321,283.469,0.413459,169.345,0.00106413,7,
2329,3,21600,2.26573,154,321,283.469,0.381681,195.948,0.000280841,9,
2329,4,21600,2.26573,154,321,283.469,0.457846,207.018,9.61895E-05,10,
2329,5,21600,2.26573,154,321,283.469,0.414119,155.959,0.00459986,6,
2329,6,21600,2.26573,154,321,283.469,0.493979,154.695,0.002965,6,
2329,7,21600,2.26573,154,321,283.469,0.421069,197.196,0.000933423,9,
2329,8,21600,2.26573,154,321,283.469,0.436055,183.311,0.000952233,8,
2329,9,21600,2.26573,154,321,283.469,0.3934,183.016,0.000836048,8,
232,9,21600,22.7449,1685,83,286.806,118.608,38.9802,4.58004,3.22581,
23,2,21600,6.11499,699,75,105.035,115.161,55.997,0.230823,12.8387,
2330,0,21600,6.75838,2556,356,391.352,115.577,73.4468,8.08591,3.25806,
2330,1,21600,6.75838,2556,356,391.352,114.736,76.1449,13.1632,2.80645,
2330,2,21600.1,6.75838,2556,356,391.352,115.539,72.6826,15.016,3.48387,
2330,3,21600,6.75838,2556,356,391.352,115.085,61.5814,15.4765,2.41935,
2330,4,21600,6.75838,2556,356,391.352,116.614,57.9727,13.7616,3.09677,
2330,5,21600,6.75838,2556,356,391.352,115.618,79.8286,22.4628,3.64516,
2330,6,21600,6.75838,2556,356,391.352,115.55,81.7669,26.3224,3.12903,
2330,7,21600,6.75838,2556,356,391.352,115.271,83.7395,11.7591,3.51613,
2330,8,21600,6.75838,2556,356,391.352,115.248,68.7384,16.4101,2.74194,
2330,9,21600,6.75838,2556,356,391.352,115.375,73.5886,13.288,2.83871,
233,0,21600.1,46.3225,552,83,399.289,113.702,32.5502,3.56442,2.93548,
2331,0,21600,2.00994,6144,748,332.834,114.767,191.991,17.7488,4.09677,
2331,1,21600,2.00994,6144,748,332.834,113.348,194.961,43.9037,3.45161,
2331,2,21600,2.00994,6144,748,332.834,115.716,126.85,49.4837,2.93548,
2331,3,21600,2.00994,6144,748,332.834,115.587,154.961,5.52286,3.3871,
2331,4,21600,2.00994,6144,748,332.834,115.666,155.752,8.99147,3.83871,
2331,5,21600,2.00994,6144,748,332.834,115.017,150.784,9.38352,3.25806,
2331,6,21600,2.00994,6144,748,332.834,115.28,139.166,16.7515,3.09677,
2331,7,21600,2.00994,6144,748,332.834,114.488,192.145,20.1983,3.48387,
2331,8,21600,2.00994,6144,748,332.834,114.57,191.841,10.4284,3.83871,
2331,9,21600,2.00994,6144,748,332.834,115.846,156.201,7.7482,3.93548,
233,1,21600.1,46.3225,552,83,399.289,113.903,35.5446,2.19588,3.22581,
2332,0,21600,0.602826,170,614,268.094,0.207325,222.195,0.00580795,8,
2332,1,21600,0.602826,170,614,268.094,0.147209,187.388,0.000107377,7,
2332,2,21600,0.602826,170,614,268.094,0.158485,204.489,0.000376698,8,
2332,3,21600,0.602826,170,614,268.094,0.162653,190.449,0.00132749,7,
2332,4,21600,0.602826,170,614,268.094,0.173341,229.03,0.00345033,9,
2332,5,21600,0.602826,170,614,268.094,0.167229,206.512,0.00102108,8,
2332,6,21600,0.602826,170,614,268.094,0.236355,216.219,0.00869518,7.25806,
2332,7,21600,0.602826,170,614,268.094,0.198802,185.736,0.00668241,6,
2332,8,21600,0.602826,170,614,268.094,0.201289,244.871,0.00458137,10,
2332,9,21600,0.602826,170,614,268.094,0.143869,206.332,0.000961817,8,
233,2,21600.1,46.3225,552,83,399.289,113.852,36.0816,5.25228,3.03226,
2333,0,21600,2.20023,1305,335,105.668,109.069,159.832,0.24002,11.5484,
2333,1,21600,2.20023,1305,335,105.668,107.659,175.213,0.235678,11.6452,
2333,2,21600,2.20023,1305,335,105.668,109.226,165.008,0.211954,12.2903,
2333,3,21600,2.20023,1305,335,105.668,110.723,143.658,0.347053,11.871,
2333,4,21600,2.20023,1305,335,105.668,110.807,140.88,0.107618,11.6129,
2333,5,21600,2.20023,1305,335,105.668,108.595,163.617,0.255008,12.1613,
2333,6,21600,2.20023,1305,335,105.668,110.08,141.228,0.174957,11.6774,
2333,7,21600,2.20023,1305,335,105.668,111.566,131.529,0.240723,11.9355,
2333,8,21600,2.20023,1305,335,105.668,108.868,163.677,0.242206,11.5484,
2333,9,21600,2.20023,1305,335,105.668,109.09,164.1,0.922993,12.1935,
233,3,21600,46.3225,552,83,399.289,114.115,34.6697,1.12079,2.54839,
2334,0,21600,0.783616,4425,219,277.173,117.723,83.797,2.51376,6.03226,
2334,1,21600,0.783616,4425,219,277.173,117.618,91.2202,1.92405,6.19355,
2334,2,21600,0.783616,4425,219,277.173,117.993,66.3798,1.58401,5,
2334,3,21600,0.783616,4425,219,277.173,117.718,75.9293,2.61008,5.25806,
2334,4,21600,0.783616,4425,219,277.173,117.48,83.299,4.35091,5.70968,
2334,5,21600,0.783616,4425,219,277.173,117.728,81.9262,8.22396,5.58065,
2334,6,21600,0.783616,4425,219,277.173,117.487,91.646,3.05751,5.90323,
2334,7,21600,0.783616,4425,219,277.173,117.566,79.3541,3.31965,5.64516,
2334,8,21600,0.783616,4425,219,277.173,117.889,81.694,1.8359,6.35484,
2334,9,21600,0.783616,4425,219,277.173,117.431,77.2097,1.1264,4.74194,
233,4,21600,46.3225,552,83,399.289,114.441,28.6906,3.47675,2.93548,
2335,0,21600,235.165,354,682,151.96,0.519548,448.844,5.08007E-05,9,
2335,1,21600,235.165,354,682,151.96,0.612077,419.859,0.000222227,8,
2335,2,21600,235.165,354,682,151.96,0.522514,450.833,0.000606634,9,
2335,3,21600,235.165,354,682,151.96,0.52696,498.25,1.4763E-05,11,
2335,4,21600,235.165,354,682,151.96,0.680969,449.392,0.000161612,9,
2335,5,21600,235.165,354,682,151.96,0.616687,385.246,0.000169785,7,
2335,6,21600,235.165,354,682,151.96,0.410318,420.056,0.000481511,8,
2335,7,21600,235.165,354,682,151.96,0.363249,386.01,0.000335975,7,
2335,8,21600,235.165,354,682,151.96,0.492386,477.128,0.000611219,10,
2335,9,21600,235.165,354,682,151.96,0.503204,422.761,0.00126263,8,
233,5,21600,46.3225,552,83,399.289,113.272,41.9508,-nan,8,
2336,0,21600,0.849662,8708,330,276.858,117.643,138.417,3.41669,5.25806,
2336,1,21600,0.849662,8708,330,276.858,118.071,127.326,3.49789,5.48387,
2336,2,21600,0.849662,8708,330,276.858,118.094,135.586,2.99868,6.54839,
2336,3,21600,0.849662,8708,330,276.858,118.175,109.702,2.2197,5.32258,
2336,4,21600,0.849662,8708,330,276.858,117.889,139.735,6.05847,5.67742,
2336,5,21600,0.849662,8708,330,276.858,118.214,116.952,1.08908,5.48387,
2336,6,21600,0.849662,8708,330,276.858,117.795,142.61,2.432,6.03226,
2336,7,21600,0.849662,8708,330,276.858,118.298,110.465,3.29307,5.87097,
2336,8,21600,0.849662,8708,330,276.858,118.182,109.105,10.7681,4.93548,
2336,9,21600,0.849662,8708,330,276.858,118.173,94.8642,4.53415,4.54839,
233,6,21600,46.3225,552,83,399.289,113.965,40.011,9.16246,3.3871,
2337,0,21600,50.9456,999,515,147.527,102.271,144.169,1.37111,6.41935,
2337,1,21600,50.9456,999,515,147.527,102.24,136.513,0.671174,5.19355,
2337,2,21600,50.9456,999,515,147.527,103.038,146.682,1.03528,5.54839,
2337,3,21600,50.9456,999,515,147.527,103.588,140.081,1.17919,5.41935,
2337,4,21600,50.9456,999,515,147.527,102.124,160.07,0.427413,5.96774,
2337,5,21600,50.9456,999,515,147.527,106.429,119.518,7.07173,4.93548,
2337,6,21600,50.9456,999,515,147.527,100.574,143.884,2.16071,5.6129,
2337,7,21600,50.9456,999,515,147.527,101.337,142.801,0.454478,5.19355,
2337,8,21600,50.9456,999,515,147.527,102.759,118.623,7.77402,4.70968,
2337,9,21600,50.9456,999,515,147.527,103.121,149.573,0.631005,6.09677,
233,7,21600,46.3225,552,83,399.289,114.441,30.619,0.748259,2.74194,
2338,0,21600,3.46879,9073,224,167.139,119.089,85.9225,0.857559,6.64516,
2338,1,21600,3.46879,9073,224,167.139,118.896,63.8126,-nan,5.48387,
2338,2,21600,3.46879,9073,224,167.139,119.078,81.8784,0.472385,7.19355,
2338,3,21600,3.46879,9073,224,167.139,118.893,97.7964,1.81836,7.06452,
2338,4,21600,3.46879,9073,224,167.139,119.107,84.6695,1.90293,7,
2338,5,21600,3.46879,9073,224,167.139,119.038,95.7634,0.508811,7.67742,
2338,6,21600,3.46879,9073,224,167.139,119.042,68.055,1.20878,5.32258,
2338,7,21600,3.46879,9073,224,167.139,119.106,87.9594,0.385569,6.93548,
2338,8,21600,3.46879,9073,224,167.139,119,90.4798,1.79454,7,
2338,9,21600,3.46879,9073,224,167.139,119.129,90.9401,0.412149,7.77419,
233,8,21600,46.3225,552,83,399.289,113.639,35.3508,7.09202,3.03226,
2339,0,21600,84.1969,7660,695,154.84,117.604,202.776,0.689756,5.51613,
2339,1,21600,84.1969,7660,695,154.84,117.512,209.514,0.799197,6.19355,
2339,2,21600,84.1969,7660,695,154.84,117.301,195.407,1.85007,5.74194,
2339,3,21600,84.1969,7660,695,154.84,117.511,216.319,2.66266,6.87097,
2339,4,21600,84.1969,7660,695,154.84,117.706,188.162,3.41984,6.09677,
2339,5,21600,84.1969,7660,695,154.84,117.51,231.565,2.35078,6.93548,
2339,6,21600,84.1969,7660,695,154.84,117.188,206.384,1.28198,5.64516,
2339,7,21600,84.1969,7660,695,154.84,117.649,193.933,3.12738,5.41935,
2339,8,21600,84.1969,7660,695,154.84,117.629,210.891,0.579009,6.32258,
2339,9,21600,84.1969,7660,695,154.84,117.052,247.89,1.26328,7.58065,
233,9,21600.2,46.3225,552,83,399.289,115.518,30.4273,1.10015,2.51613,
23,3,21600,6.11499,699,75,105.035,115.471,58.7791,0.119269,14.5806,
2340,0,21600,24.2936,9562,719,157.488,118.126,135.173,3.19905,3.90323,
2340,1,21600,24.2936,9562,719,157.488,117.942,177.291,1.75528,5.32258,
2340,2,21600,24.2936,9562,719,157.488,117.765,185.095,3.18686,5.32258,
2340,3,21600,24.2936,9562,719,157.488,118.037,172.216,5.14905,5.03226,
2340,4,21600,24.2936,9562,719,157.488,117.929,173.519,1.02123,5.25806,
2340,5,21600,24.2936,9562,719,157.488,117.574,217.62,1.46137,6.25806,
2340,6,21600,24.2936,9562,719,157.488,117.643,203.67,4.81854,4.87097,
2340,7,21600,24.2936,9562,719,157.488,118.022,189.954,2.62286,5.54839,
2340,8,21600,24.2936,9562,719,157.488,117.765,200.854,1.25543,5.96774,
2340,9,21600,24.2936,9562,719,157.488,117.836,213.329,1.01524,6.32258,
234,0,21600,0.723296,1181,83,336.115,116.751,31.9215,1.66161,4.09677,
2341,0,21600,0.211408,137,235,313.913,0.879731,161.292,0.000742359,8,
2341,1,21600,0.211408,137,235,313.913,0.845533,159.69,0.00671751,7.67742,
2341,2,21600,0.211408,137,235,313.913,0.797478,134.86,0.00143968,6,
2341,3,21600,0.211408,137,235,313.913,0.741144,155.58,0.00145373,7.48387,
2341,4,21600.1,0.211408,137,235,313.913,1.28735,147.501,0.000767705,7,
2341,5,21600,0.211408,137,235,313.913,0.775209,163.632,0.000251103,8.16129,
2341,6,21600,0.211408,137,235,313.913,0.786314,159.525,0.00187793,7.70968,
2341,7,21600,0.211408,137,235,313.913,0.739067,134.546,0.00113441,6,
2341,8,21600.1,0.211408,137,235,313.913,0.748099,134.37,0.000521095,6,
2341,9,21600,0.211408,137,235,313.913,0.770586,160.467,0.000134812,8,
234,1,21600,0.723296,1181,83,336.115,116.789,32.3779,2.93858,3.93548,
2342,0,21600,2.96476,237,256,270.166,44.4166,92.3396,0.738046,4,
2342,1,21600,2.96476,237,256,270.166,32.3478,109.952,0.836133,4.12903,
2342,2,21600,2.96476,237,256,270.166,31.5385,118.616,3.08099,4.35484,
2342,3,21600,2.96476,237,256,270.166,33.4181,83.0416,1.98597,3,
2342,4,21600,2.96476,237,256,270.166,43.2194,124.144,1.52867,5.09677,
2342,5,21600,2.96476,237,256,270.166,44.2234,96.1018,2.31645,3.96774,
2342,6,21600,2.96476,237,256,270.166,52.8818,97.9524,2.10891,4.48387,
2342,7,21600,2.96476,237,256,270.166,45.2015,97.2043,1.82185,4.25806,
2342,8,21600,2.96476,237,256,270.166,35.6791,98.4135,1.04752,3.74194,
2342,9,21600,2.96476,237,256,270.166,49.2967,102.703,0.790782,4.32258,
234,2,21600,0.723296,1181,83,336.115,115.594,37.9488,7.61313,4.12903,
2343,0,21600.1,262.922,4654,221,144.586,118.476,75.5757,0.927562,6.22581,
2343,1,21600,262.922,4654,221,144.586,118.891,74.3666,0.875709,7.3871,
2343,2,21600,262.922,4654,221,144.586,117.981,87.4374,0.910855,6.48387,
2343,3,21600,262.922,4654,221,144.586,118.317,86.5034,2.474,7.03226,
2343,4,21600,262.922,4654,221,144.586,118.173,97.064,0.930088,7.16129,
2343,5,21600,262.922,4654,221,144.586,118.418,86.9983,0.729277,7,
2343,6,21600,262.922,4654,221,144.586,118.396,72.9043,0.478949,6.41935,
2343,7,21600,262.922,4654,221,144.586,118.536,77.1553,1.68987,6.74194,
2343,8,21600,262.922,4654,221,144.586,118.656,78.8933,0.232997,7.45161,
2343,9,21600,262.922,4654,221,144.586,118.551,76.8602,0.943942,6.54839,
234,3,21600,0.723296,1181,83,336.115,116.701,34.86,6.48679,4.29032,
2344,0,21600,0.35608,4914,742,247.935,108.641,500.966,0.995472,10.3226,
2344,1,21600,0.35608,4914,742,247.935,108.806,473.517,0.656965,9.77419,
2344,2,21600,0.35608,4914,742,247.935,108.935,484.791,0.634887,10.4516,
2344,3,21600,0.35608,4914,742,247.935,109.031,474.7,0.364924,10.1613,
2344,4,21600,0.35608,4914,742,247.935,108.992,492.852,0.216699,10.4839,
2344,5,21600,0.35608,4914,742,247.935,108.588,513.331,0.328883,10.9677,
2344,6,21600,0.35608,4914,742,247.935,108.804,505.132,0.895039,10.6452,
2344,7,21600,0.35608,4914,742,247.935,108.531,512.153,0.184137,10.871,
2344,8,21600,0.35608,4914,742,247.935,108.136,513.777,1.35069,10.5484,
2344,9,21600,0.35608,4914,742,247.935,108.066,534.208,0.338585,11,
234,4,21600.1,0.723296,1181,83,336.115,116.528,32.3567,6.46541,4.09677,
2345,0,21600,7.05283,154,258,207.319,0.706314,181.288,6.1184E-05,8,
2345,1,21600,7.05283,154,258,207.319,0.590636,181.633,9.3666E-05,8,
2345,2,21600.1,7.05283,154,258,207.319,0.831175,182.613,0.000283554,8,
2345,3,21600,7.05283,154,258,207.319,1.36217,184.413,0.00199961,8,
2345,4,21600,7.05283,154,258,207.319,0.741837,195.593,6.79878E-05,9,
2345,5,21600,7.05283,154,258,207.319,1.09428,182.351,0.000206957,8,
2345,6,21600,7.05283,154,258,207.319,0.853713,217.078,9.77758E-06,11,
2345,7,21600,7.05283,154,258,207.319,0.837845,184.04,0.00114403,8,
2345,8,21600,7.05283,154,258,207.319,0.891468,195.759,7.09563E-05,9,
2345,9,21600,7.05283,154,258,207.319,0.971113,154.169,0.00147692,6,
234,5,21600,0.723296,1181,83,336.115,115.773,39.5779,11.5982,4.51613,
2346,0,21600,22.6852,192,363,293.067,0.347344,210.518,0.000100214,7,
2346,1,21600,22.6852,192,363,293.067,0.569099,244.305,0.000179387,9,
2346,2,21600,22.6852,192,363,293.067,0.558863,230.043,0.000477365,8,
2346,3,21600,22.6852,192,363,293.067,0.553452,245.14,0.000101039,9,
2346,4,21600,22.6852,192,363,293.067,0.403739,211.33,0.000366129,7,
2346,5,21600,22.6852,192,363,293.067,0.554391,229.754,0.000622389,8,
2346,6,21600,22.6852,192,363,293.067,0.48062,262.739,0.000570169,10,
2346,7,21600,22.6852,192,363,293.067,0.618455,233.063,0.00330648,8,
